customer_id,age,income,risk_tolerance,investment_horizon,investment_goal,current_portfolio_value,age_risk_factor,income_risk_capacity,portfolio_concentration,horizon_score,risk_tolerance_score,goal_Education,goal_Home purchase,goal_Retirement,goal_Wealth building,income_portfolio_ratio,investment_capacity,composite_risk_score
565,63,86545,Medium,Short-term,Retirement,39709,0.37,0.432725,0.03972810922053508,1,2,False,False,True,False,2.1794807222544006,86545,0.9975449999999999
566,38,52017,Low,Short-term,Education,643609,0.62,0.260085,0.6439187249066801,1,1,True,False,False,False,0.08082080890727134,52017,0.7380169999999999
567,18,61913,Medium,Long-term,Retirement,10363,0.8200000000000001,0.309565,0.01036798700174784,3,2,False,False,True,False,5.974428254366496,185739,1.507913
568,29,77495,High,Medium-term,Home purchase,806790,0.71,0.387475,0.8071782527395678,2,3,False,True,False,False,0.09605349595309808,154990,1.5904949999999998
569,18,30000,High,Long-term,Education,504829,0.8200000000000001,0.15,0.505071939602949,3,3,True,False,False,False,0.05942606308274683,90000,1.776
570,39,45957,Low,Short-term,Wealth building,406456,0.61,0.229785,0.4066515994193207,1,1,False,False,False,True,0.11306758911173657,45957,0.7289570000000001
571,45,89065,Low,Long-term,Home purchase,475417,0.55,0.445325,0.4756457856228846,3,1,False,True,False,False,0.1873407976576353,267195,1.1540650000000001
572,70,31979,Low,Short-term,Retirement,55689,0.30000000000000004,0.159895,0.05571579929946304,1,1,False,False,True,False,0.5742426691088006,31979,0.6219790000000001
573,49,69340,Low,Long-term,Home purchase,274080,0.51,0.3467,0.27421189592193845,3,1,False,True,False,False,0.25299182720373614,208020,1.1223400000000001
574,41,30385,Low,Long-term,Retirement,908704,0.5900000000000001,0.151925,0.9091412969638396,3,1,False,False,True,False,0.03343773109835546,91155,1.107385
575,57,75600,Low,Medium-term,Home purchase,625362,0.43000000000000005,0.378,0.6256629438760044,2,1,False,True,False,False,0.12088998052328091,151200,0.9046
576,18,58816,High,Short-term,Retirement,185037,0.8200000000000001,0.29408,0.18512604562794704,1,3,False,False,True,False,0.31786075217388954,58816,1.4048159999999998
577,48,30000,Medium,Medium-term,Education,218606,0.52,0.15,0.21871120008724196,2,2,True,False,False,False,0.13723319579517487,60000,1.186
578,56,107191,Low,Short-term,Wealth building,10882,0.43999999999999995,0.535955,0.010887236760881984,1,1,False,False,False,True,9.850303253078478,107191,0.7391909999999999
579,22,41469,High,Long-term,Retirement,423440,0.78,0.207345,0.42364377265464687,3,3,False,False,True,False,0.09793359153599093,124407,1.775469
580,62,39929,Low,Short-term,Home purchase,901659,0.38,0.199645,0.902092906688117,1,1,False,True,False,False,0.044283925519514586,39929,0.653929
581,50,66189,Medium,Medium-term,Retirement,789110,0.5,0.330945,0.7894897445671368,2,2,False,False,True,False,0.08387803981700903,132378,1.216189
582,38,106331,High,Medium-term,Retirement,135865,0.62,0.531655,0.13593038251398923,2,3,False,False,True,False,0.7826224561145254,212662,1.5923309999999997
583,54,36029,Medium,Medium-term,Retirement,658033,0.45999999999999996,0.180145,0.6583496661894371,2,2,False,False,True,False,0.054752573199216455,72058,1.174029
584,79,61749,Medium,Short-term,Home purchase,434041,0.20999999999999996,0.308745,0.43424987418948513,1,2,False,True,False,False,0.14226536202801118,61749,0.924749
585,47,74191,High,Medium-term,Wealth building,473956,0.53,0.370955,0.47418408254370353,2,3,False,False,False,True,0.1565356277797939,148382,1.533191
586,48,84673,Medium,Medium-term,Education,38885,0.52,0.423365,0.038903712685801874,2,2,True,False,False,False,2.1775234666323775,169346,1.2406730000000001
587,38,65396,Low,Medium-term,Wealth building,705416,0.62,0.32698,0.7057554683802909,2,1,False,False,False,True,0.09270558082039534,130792,0.951396
588,32,49835,Medium,Long-term,Retirement,406419,0.6799999999999999,0.249175,0.40661458161375624,3,2,False,False,True,False,0.12261975941085432,149505,1.453835
589,57,39584,Medium,Long-term,Home purchase,725601,0.43000000000000005,0.19792,0.7259501820375601,3,2,False,True,False,False,0.05455339780402728,118752,1.368584
590,32,62509,Medium,Short-term,Wealth building,405460,0.6799999999999999,0.312545,0.40565512011277427,1,2,False,False,False,True,0.15416810536181128,62509,1.066509
591,46,35028,Medium,Short-term,Retirement,370466,0.54,0.17514,0.37064427989863125,1,2,False,False,True,False,0.09455118688354666,35028,0.997028
592,37,30000,Low,Medium-term,Education,340763,0.63,0.15,0.34092698588020837,2,1,True,False,False,False,0.08803772710065354,60000,0.919
593,52,74479,Low,Long-term,Education,31584,0.48,0.372395,0.03159919921482233,3,1,True,False,False,False,2.3581243667679836,223437,1.118479
594,50,94086,Medium,Medium-term,Education,804953,0.5,0.47043,0.805340368717353,2,2,True,False,False,False,0.11688384290759833,188172,1.244086
595,60,30000,Low,Medium-term,Retirement,715377,0.4,0.15,0.7157212619269869,2,1,False,False,True,False,0.041935930285709494,60000,0.85
596,37,36139,Medium,Long-term,Home purchase,829973,0.63,0.180695,0.830372409128791,3,2,False,True,False,False,0.04354238029429873,108417,1.4251390000000002
597,40,81599,Low,Long-term,Wealth building,563351,0.6,0.407995,0.5636221022311731,3,1,False,False,False,True,0.1448457533580308,244797,1.161599
598,30,167501,Medium,Long-term,Education,80268,0.7,0.837505,0.08030662748782164,3,2,True,False,False,False,2.086771814421687,502503,1.577501
599,38,60499,High,Short-term,Retirement,790594,0.62,0.302495,0.7909744587146418,1,3,False,False,True,False,0.07652347475442516,60499,1.346499
600,50,41605,Low,Short-term,Retirement,660506,0.5,0.208025,0.6608238562748682,1,1,False,False,True,False,0.06298958677135408,41605,0.691605
601,56,54641,Medium,Medium-term,Wealth building,390350,0.43999999999999995,0.273205,0.39053784870522723,2,2,False,False,False,True,0.13997950557192262,109282,1.1866409999999998
602,31,119066,Medium,Short-term,Education,468168,0.69,0.59533,0.46839329717594164,1,2,True,False,False,False,0.2543232343944909,119066,1.126066
603,58,43348,Low,Long-term,Retirement,758414,0.42000000000000004,0.21674,0.7587789726858619,3,1,False,False,True,False,0.05715611789866748,130044,1.0693480000000002
604,65,40151,Low,Long-term,Wealth building,180635,0.35,0.200755,0.1807219272470058,3,1,False,False,False,True,0.22227696736512859,120453,1.0451510000000002
605,51,47034,Medium,Short-term,Home purchase,180824,0.49,0.23517,0.18091101819975408,1,2,False,True,False,False,0.2601092775295315,47034,0.9940339999999999
606,73,37172,Low,Medium-term,Home purchase,760593,0.27,0.18586,0.7609590212892401,2,1,False,True,False,False,0.048872392988102704,74344,0.818172
607,33,63661,Medium,Medium-term,Home purchase,405783,0.6699999999999999,0.318305,0.40597827555053984,2,2,False,True,False,False,0.15688434458811729,127322,1.2646609999999998
608,26,134906,High,Short-term,Education,419337,0.74,0.67453,0.41953879816191586,1,3,True,False,False,False,0.32171260823633496,134906,1.4569059999999998
609,18,70371,High,Medium-term,Wealth building,929178,0.8200000000000001,0.351855,0.9296251496970043,2,3,False,False,False,True,0.07573468162182058,140742,1.616371
610,67,52776,Low,Medium-term,Wealth building,610699,0.32999999999999996,0.26388,0.6109928875789254,2,1,False,False,False,True,0.08641900510726233,105552,0.851776
611,54,51745,Medium,Medium-term,Retirement,119876,0.45999999999999996,0.258725,0.11993368810397802,2,2,False,False,True,False,0.4316543761887284,103490,1.1897449999999998
612,44,30000,Low,Long-term,Retirement,993779,0.56,0.15,0.9942572377313488,3,1,False,False,True,False,0.030187798293181883,90000,1.098
613,49,93111,Medium,Long-term,Retirement,208153,0.51,0.465555,0.2082531697746616,3,2,False,False,True,False,0.44732000019216633,279333,1.4461110000000001
614,28,57588,Medium,Short-term,Wealth building,694500,0.72,0.28794,0.6948342152575389,1,2,False,False,False,True,0.08292008639308855,57588,1.073588
615,80,54707,Low,Long-term,Retirement,674687,0.19999999999999996,0.273535,0.6750116806183775,3,1,False,False,True,False,0.08108500682538718,164121,1.014707
616,46,200000,Medium,Medium-term,Wealth building,998167,0.54,1.0,0.9986473493750494,2,2,False,False,False,True,0.20036727321179723,400000,1.362
617,46,69520,Low,Long-term,Wealth building,33331,0.54,0.3476,0.033347039926204504,3,1,False,False,False,True,2.0857460022201555,208560,1.13152
618,55,41114,Low,Short-term,Home purchase,33004,0.44999999999999996,0.20557,0.03301988256351305,1,1,False,True,False,False,1.24572779057084,41114,0.676114
619,52,48379,Medium,Long-term,Retirement,248441,0.48,0.241895,0.2485605576282192,3,2,False,False,True,False,0.1947303383902013,145137,1.392379
620,48,106321,Low,Medium-term,Home purchase,915675,0.52,0.531605,0.9161156516284332,2,1,False,True,False,False,0.11611215769787316,212642,0.9623210000000001
621,33,63362,Medium,Medium-term,Education,413708,0.6699999999999999,0.31681,0.41390708930995807,2,2,True,False,False,False,0.15315633248571456,126724,1.264362
622,52,30000,Low,Short-term,Education,458013,0.48,0.15,0.45823341027034004,1,1,True,False,False,False,0.06550032422660493,30000,0.6739999999999999
623,73,94808,Low,Long-term,Education,199167,0.27,0.47404,0.1992628454286512,3,1,True,False,False,False,0.4760226342717418,284424,1.075808
624,65,42870,Low,Long-term,Wealth building,941253,0.35,0.21435,0.9417059605670327,3,1,False,False,False,True,0.04554567156758066,128610,1.04787
625,68,152763,Low,Long-term,Wealth building,859649,0.31999999999999995,0.763815,0.8600626901539641,3,1,False,False,False,True,0.17770392334545843,458289,1.1487630000000002
626,37,102746,Low,Medium-term,Wealth building,623332,0.63,0.51373,0.6236319669761156,2,1,False,False,False,True,0.16483350766525703,205492,0.991746
627,30,47874,Low,Short-term,Retirement,805477,0.7,0.23937,0.8058646208826445,1,1,False,False,True,False,0.05943558909813688,47874,0.7578739999999999
628,43,113607,Low,Long-term,Home purchase,292260,0.5700000000000001,0.568035,0.2924006447101056,3,1,False,True,False,False,0.38871894888113323,340821,1.1846070000000002
629,45,61940,Medium,Medium-term,Wealth building,552955,0.55,0.3097,0.5532210993487867,2,2,False,False,False,True,0.11201634852745702,123880,1.22694
630,61,91710,Medium,Medium-term,Home purchase,347201,0.39,0.45855,0.3473680840484273,2,2,False,True,False,False,0.2641409442945153,183420,1.20871
631,19,76295,High,Medium-term,Home purchase,608493,0.81,0.381475,0.6087858259822975,2,3,False,True,False,False,0.12538352947363404,152590,1.6192949999999997
632,67,39215,Low,Long-term,Home purchase,37302,0.32999999999999996,0.196075,0.03731995089638116,3,1,False,True,False,False,1.0512841134523618,117645,1.038215
633,42,43400,Low,Long-term,Retirement,414499,0.5800000000000001,0.217,0.4146984699640527,3,1,False,False,True,False,0.1047047158135484,130200,1.1174
634,38,100205,Low,Long-term,Retirement,172007,0.62,0.501025,0.17208977518186247,3,1,False,False,True,False,0.5825635003226612,300615,1.1862050000000002
635,29,50645,Medium,Long-term,Education,606822,0.71,0.253225,0.6071140218445072,3,2,True,False,False,False,0.08345939995583548,151935,1.463645
636,20,48931,Medium,Long-term,Education,759702,0.8,0.244655,0.7600675925119983,3,2,True,False,False,False,0.06440814951125573,146793,1.488931
637,57,37139,Low,Long-term,Home purchase,172696,0.43000000000000005,0.185695,0.1727791067503469,3,1,False,True,False,False,0.21505419928660768,111417,1.0661390000000002
638,46,73998,Medium,Long-term,Education,23440,0.54,0.36999,0.023451280065711608,3,2,True,False,False,False,3.156911262798635,221994,1.435998
639,25,167923,Medium,Long-term,Home purchase,383145,0.75,0.839615,0.38332938143246903,3,2,False,True,False,False,0.43827532657349044,503769,1.592923
640,25,35109,Medium,Long-term,Retirement,318645,0.75,0.175545,0.3187983420025032,3,2,False,False,True,False,0.11018217765852281,105327,1.460109
641,39,60603,High,Medium-term,Retirement,404485,0.61,0.303015,0.40467965091208874,2,3,False,False,True,False,0.1498275585003152,121206,1.543603
642,70,121310,Medium,Long-term,Retirement,804300,0.30000000000000004,0.60655,0.8046870544732017,3,2,False,False,True,False,0.15082680591818973,363930,1.41131
643,41,57536,Medium,Short-term,Wealth building,695611,0.5900000000000001,0.28768,0.6959457499057047,1,2,False,False,False,True,0.08271289556950652,57536,1.034536
644,22,75070,High,Medium-term,Home purchase,350053,0.78,0.37535,0.3502214565205864,2,3,False,True,False,False,0.21445323993795226,150140,1.60907
645,41,35200,High,Long-term,Retirement,618811,0.5900000000000001,0.176,0.6191087913286291,3,3,False,False,True,False,0.056883281001792144,105600,1.7122
646,40,74172,Medium,Short-term,Home purchase,704089,0.6,0.37086,0.7044278297861272,1,2,False,True,False,False,0.10534463682858275,74172,1.0541719999999999
647,18,54525,Medium,Long-term,Education,550022,0.8200000000000001,0.272625,0.5502866878968784,3,2,True,False,False,False,0.09913239834043001,163575,1.500525
648,44,98013,Medium,Short-term,Education,707789,0.56,0.490065,0.7081296103425748,1,2,True,False,False,False,0.13847771016503507,98013,1.0660129999999999
649,41,108411,High,Short-term,Retirement,182409,0.5900000000000001,0.542055,0.18249678095163774,1,3,False,False,True,False,0.5943292271762907,108411,1.385411
650,55,200000,Medium,Short-term,Home purchase,443541,0.44999999999999996,1.0,0.44375444588847235,1,2,False,True,False,False,0.4509166007201138,200000,1.135
651,72,80002,Low,Short-term,Retirement,355744,0.28,0.40001,0.3559151952088955,1,1,False,False,True,False,0.22488643518934964,80002,0.664002
652,61,70466,Low,Medium-term,Education,990018,0.39,0.35233,0.9904944278197814,2,1,True,False,False,False,0.07117648365989306,140932,0.887466
653,40,65985,Medium,Medium-term,Retirement,804865,0.6,0.329925,0.8052523263689835,2,2,False,False,True,False,0.08198269274971579,131970,1.2459850000000001
654,28,50182,High,Short-term,Home purchase,517173,0.72,0.25091,0.5174218799242436,1,3,False,True,False,False,0.09703136087924157,50182,1.366182
655,80,70915,Low,Long-term,Education,674471,0.19999999999999996,0.354575,0.6747955766723794,3,1,True,False,False,False,0.10514165916696196,212745,1.030915
656,45,51652,High,Short-term,Wealth building,638274,0.55,0.25826,0.6385811575367751,1,3,False,False,False,True,0.08092449324271395,51652,1.316652
657,45,65135,Medium,Medium-term,Education,860185,0.55,0.325675,0.8605989480940333,2,2,True,False,False,False,0.07572208304027622,130270,1.230135
658,44,115704,High,Long-term,Wealth building,648071,0.56,0.57852,0.6483828721615097,3,3,False,False,False,True,0.17853599374142648,347112,1.783704
659,47,36196,High,Medium-term,Retirement,221655,0.53,0.18098,0.22176166736200112,2,3,False,False,True,False,0.1632988202386592,72392,1.495196
660,42,105867,Medium,Medium-term,Retirement,476836,0.5800000000000001,0.529335,0.47706546849034387,2,2,False,False,True,False,0.22201973005393888,211734,1.2798669999999999
661,36,115677,Medium,Long-term,Home purchase,818183,0.64,0.578385,0.8185767354097321,3,2,False,True,False,False,0.1413827957804061,347031,1.5076770000000002
662,36,56441,Medium,Short-term,Wealth building,681813,0.64,0.282205,0.6821411098738493,1,2,False,False,False,True,0.08278076246712808,56441,1.048441
663,44,30000,Low,Short-term,Retirement,751204,0.56,0.15,0.7515655030069464,1,1,False,False,True,False,0.039935889585252474,30000,0.698
664,36,44182,Medium,Short-term,Wealth building,442184,0.64,0.22091,0.4423967928573644,1,2,False,False,False,True,0.09991768132723029,44182,1.036182
665,34,114519,Low,Short-term,Retirement,171149,0.6599999999999999,0.572595,0.1712313622852592,1,1,False,False,True,False,0.6691187211143507,114519,0.812519
666,46,59193,Medium,Long-term,Education,249654,0.54,0.295965,0.24977414136199513,3,2,True,False,False,False,0.2371001466028984,177579,1.4211930000000002
667,41,36328,Low,Long-term,Retirement,437991,0.5900000000000001,0.18164,0.43820177505380087,3,1,False,False,True,False,0.08294234356413717,108984,1.113328
668,67,46518,Low,Long-term,Home purchase,199216,0.32999999999999996,0.23259,0.19931186900899334,3,1,False,True,False,False,0.23350534093647096,139554,1.045518
669,18,91154,Medium,Medium-term,Education,845002,0.8200000000000001,0.45577,0.8454086415565887,2,2,True,False,False,False,0.10787430088922867,182308,1.337154
670,61,78697,Low,Long-term,Home purchase,187169,0.39,0.393485,0.18725907161344607,3,1,False,True,False,False,0.4204595846534415,236091,1.0956970000000001
671,63,53131,Medium,Short-term,Education,820935,0.37,0.265655,0.821330059758744,1,2,True,False,False,False,0.06472010573309701,53131,0.9641310000000001
672,18,49840,High,Medium-term,Wealth building,668139,0.8200000000000001,0.2492,0.6684605295146966,2,3,False,False,False,True,0.07459525637629295,99680,1.59584
673,39,49223,Medium,Short-term,Home purchase,883272,0.61,0.246115,0.8836970582850351,1,2,False,True,False,False,0.055728020360659006,49223,1.032223
674,39,37752,Low,Short-term,Retirement,141827,0.61,0.18876,0.1418952516160273,1,1,False,False,True,False,0.26618344884965484,37752,0.7207520000000001
675,23,134280,Medium,Long-term,Wealth building,311407,0.77,0.6714,0.31155685884910644,3,2,False,False,False,True,0.43120417973905534,402840,1.56528
676,33,50962,Low,Long-term,Retirement,904923,0.6699999999999999,0.25481,0.9053584774276427,3,1,False,False,True,False,0.0563163937705197,152886,1.1519620000000002
677,28,110037,Medium,Short-term,Education,327231,0.72,0.550185,0.3273884738559247,1,2,True,False,False,False,0.33626704071435776,110037,1.126037
678,71,128111,Medium,Short-term,Education,969785,0.29000000000000004,0.640555,0.9702516910634015,1,2,True,False,False,False,0.1321024763220714,128111,1.0151109999999999
679,59,98632,Low,Medium-term,Retirement,585770,0.41000000000000003,0.49316,0.5860518909595516,2,1,False,False,True,False,0.1683800809191321,197264,0.921632
680,64,48251,Low,Long-term,Retirement,982361,0.36,0.241255,0.9828337430303976,3,1,False,False,True,False,0.04911738149213986,144753,1.056251
681,55,73266,Low,Medium-term,Wealth building,132989,0.44999999999999996,0.36633,0.13305299849227478,2,1,False,False,False,True,0.5509177450766605,146532,0.908266
682,28,59154,Medium,Medium-term,Retirement,420616,0.72,0.29577,0.420818413656969,2,2,False,False,True,False,0.1406365901439793,118308,1.2751540000000001
683,37,38106,Medium,Medium-term,Home purchase,836547,0.63,0.19053,0.8369495727444901,2,2,False,True,False,False,0.04555153506019387,76212,1.227106
684,52,70416,Low,Short-term,Home purchase,286393,0.48,0.35208,0.28653082132505736,1,1,False,True,False,False,0.2458719312273694,70416,0.7144159999999999
685,26,33205,Medium,Medium-term,Retirement,778543,0.74,0.166025,0.7789176593941686,2,2,False,False,True,False,0.04265018117175288,66410,1.2552050000000001
686,55,108427,Low,Medium-term,Home purchase,974329,0.44999999999999996,0.542135,0.9747978777792118,2,1,False,True,False,False,0.11128376554531375,216854,0.943427
687,41,47462,Medium,Short-term,Retirement,644649,0.5900000000000001,0.23731,0.6449592253874114,1,2,False,False,True,False,0.07362456158312508,47462,1.024462
688,39,66209,Low,Long-term,Wealth building,821032,0.61,0.331045,0.8214271064381967,3,1,False,False,False,True,0.08064119303510704,198627,1.1492090000000001
689,55,68984,Low,Long-term,Home purchase,309850,0.44999999999999996,0.34492,0.309999109571704,3,1,False,True,False,False,0.22263675972244634,206952,1.103984
690,51,52604,Medium,Medium-term,Home purchase,815654,0.49,0.26302,0.8160465183753386,2,2,False,True,False,False,0.06449303258489507,105208,1.199604
691,39,80285,Medium,Short-term,Retirement,371185,0.61,0.401425,0.37136362590405986,1,2,False,False,True,False,0.21629376187076524,80285,1.063285
692,62,47218,Low,Long-term,Home purchase,900936,0.38,0.23609,0.9013695587577625,3,1,False,True,False,False,0.05240993810881128,141654,1.0612180000000002
693,28,92563,High,Medium-term,Education,51139,0.72,0.462815,0.0511636096962639,2,3,True,False,False,False,1.8100275719118482,185126,1.6085629999999997
694,54,30546,Low,Medium-term,Wealth building,649207,0.45999999999999996,0.15273,0.6495194188404623,2,1,False,False,False,True,0.04705124867723238,61092,0.868546
695,53,63779,Low,Short-term,Wealth building,781965,0.47,0.318895,0.7823413061682669,1,1,False,False,False,True,0.08156247402377344,63779,0.704779
696,40,157860,Medium,Medium-term,Home purchase,313446,0.6,0.7893,0.31359684008007854,2,2,False,True,False,False,0.5036274190769702,315720,1.33786
697,49,36309,Medium,Long-term,Home purchase,235756,0.51,0.181545,0.23586945320699257,3,2,False,True,False,False,0.15401092655118004,108927,1.3893090000000001
698,26,42664,Medium,Short-term,Education,359982,0.74,0.21332,0.36015523466787525,1,2,True,False,False,False,0.11851703696295926,42664,1.064664
699,58,77416,Low,Long-term,Education,995663,0.42000000000000004,0.38708,0.9961421443714427,3,1,True,False,False,False,0.07775321569647561,232248,1.1034160000000002
700,42,65499,Medium,Long-term,Home purchase,674006,0.5800000000000001,0.327495,0.6743303528997447,3,2,False,True,False,False,0.09717866013062199,196497,1.439499
701,37,71347,High,Long-term,Home purchase,678903,0.63,0.356735,0.6792297094902648,3,3,False,True,False,False,0.10509159629578894,214041,1.7603469999999999
702,60,76465,Low,Medium-term,Education,759856,0.4,0.382325,0.760221666621645,2,1,True,False,False,False,0.10063090901433956,152930,0.8964650000000001
703,34,82237,Medium,Medium-term,Retirement,688145,0.6599999999999999,0.411185,0.6884761570315322,2,2,False,False,True,False,0.1195053368112825,164474,1.280237
704,23,104281,Medium,Long-term,Education,874785,0.77,0.521405,0.8752059740735294,3,2,True,False,False,False,0.11920757671885092,312843,1.5352810000000001
705,21,73490,High,Long-term,Retirement,958910,0.79,0.36745,0.9593714576711398,3,3,False,False,True,False,0.07663910064552461,220470,1.81049
706,54,53070,Low,Short-term,Wealth building,361136,0.45999999999999996,0.26535,0.3613097900089943,1,1,False,False,False,True,0.14695294847370519,53070,0.6910700000000001
707,25,83808,Medium,Short-term,Wealth building,847860,0.75,0.41904,0.8482680169161366,1,2,False,False,False,True,0.09884650767815441,83808,1.108808
708,71,154808,Low,Medium-term,Education,558065,0.29000000000000004,0.77404,0.5583335584416104,2,1,True,False,False,False,0.2774013779756838,309616,0.9418080000000001
709,18,56032,High,Medium-term,Retirement,67939,0.8200000000000001,0.28016,0.06797169438499918,2,3,False,False,True,False,0.8247398401507234,112064,1.602032
710,70,36780,Low,Short-term,Education,456242,0.30000000000000004,0.1839,0.4564615580094025,1,1,True,False,False,False,0.08061511215539122,36780,0.62678
711,48,104145,Medium,Long-term,Education,882882,0.52,0.520725,0.8833068706047609,3,2,True,False,False,False,0.1179602710214955,312435,1.460145
712,43,56376,High,Medium-term,Retirement,957057,0.5700000000000001,0.28188,0.9575175659492215,2,3,False,False,True,False,0.05890558242612509,112752,1.5273759999999998
713,36,30000,Low,Long-term,Education,33548,0.64,0.15,0.033564144353434,3,1,True,False,False,False,0.8942410873971622,90000,1.122
714,50,91464,Low,Short-term,Wealth building,466437,0.5,0.45732,0.466661464164263,1,1,False,False,False,True,0.19609079039613067,91464,0.7414639999999999
715,44,45813,Medium,Medium-term,Home purchase,964769,0.56,0.229065,0.9652332772063362,2,2,False,True,False,False,0.047485978508845124,91626,1.213813
716,61,57224,Low,Medium-term,Home purchase,659837,0.39,0.28612,0.6601545343310132,2,1,False,True,False,False,0.08672444861382432,114448,0.874224
717,46,70685,Medium,Short-term,Education,443917,0.54,0.353425,0.44413062683150595,1,2,True,False,False,False,0.15923021645938318,70685,1.032685
718,47,65857,Low,Medium-term,Retirement,454503,0.53,0.329285,0.4547217211478721,2,1,False,False,True,False,0.14489893356039454,131714,0.924857
719,39,85367,Medium,Short-term,Retirement,147799,0.61,0.426835,0.14787012553038012,1,2,False,False,True,False,0.5775884816541383,85367,1.068367
720,44,48158,Medium,Medium-term,Wealth building,775820,0.56,0.24079,0.7761933490008694,2,2,False,False,False,True,0.06207367688381325,96316,1.216158
721,49,77385,Medium,Short-term,Retirement,191789,0.51,0.386925,0.19188129490284828,1,2,False,False,True,False,0.40349029402103354,77385,1.0303849999999999
722,19,52587,High,Medium-term,Retirement,435643,0.81,0.262935,0.4358526451223038,2,3,False,False,True,False,0.12071122455772272,105174,1.595587
723,24,86630,Medium,Long-term,Wealth building,682052,0.76,0.43315,0.6823802248881712,3,2,False,False,False,True,0.12701377607572442,259890,1.51463
724,56,81445,Low,Long-term,Education,565913,0.43999999999999995,0.407225,0.5661853351462053,3,1,True,False,False,False,0.143917881370458,244335,1.113445
725,47,37506,Medium,Long-term,Home purchase,821350,0.53,0.18753,0.8217452594698049,3,2,False,True,False,False,0.04566384610701893,112518,1.396506
726,42,103052,Medium,Medium-term,Wealth building,444352,0.5800000000000001,0.51526,0.4445658361671964,2,2,False,False,False,True,0.23191523836958086,206104,1.2770519999999999
727,45,45799,High,Medium-term,Education,911258,0.55,0.228995,0.91169652602902,2,3,True,False,False,False,0.05025909237559505,91598,1.510799
728,50,89682,Medium,Long-term,Wealth building,649169,0.5,0.44841,0.6494814005536663,3,2,False,False,False,True,0.13814892578049784,269046,1.4396820000000001
729,36,71944,High,Long-term,Education,455625,0.64,0.35972,0.4558442610895841,3,3,True,False,False,False,0.15790178326474621,215832,1.763944
730,33,150105,Medium,Short-term,Wealth building,812009,0.6699999999999999,0.750525,0.8123997642866219,1,2,False,False,False,True,0.18485632548407716,150105,1.151105
731,47,53544,Medium,Short-term,Education,357299,0.53,0.26772,0.35747094352383496,1,2,True,False,False,False,0.14985768222133283,53544,1.0125439999999999
732,30,50278,Medium,Short-term,Wealth building,121776,0.7,0.25139,0.12183460244377546,1,2,False,False,False,True,0.4128728156615425,50278,1.060278
733,51,59295,Low,Long-term,Education,895678,0.49,0.296475,0.8961090284426809,3,1,True,False,False,False,0.06620124643007867,177885,1.106295
734,19,51452,Medium,Long-term,Wealth building,768284,0.81,0.25726,0.7686537224404939,3,2,False,False,False,True,0.06697002670887328,154356,1.4944520000000001
735,60,89319,Medium,Long-term,Home purchase,792119,0.4,0.446595,0.792500192592637,3,2,False,True,False,False,0.11275957274096443,267957,1.409319
736,52,30000,Medium,Short-term,Home purchase,523624,0.48,0.15,0.5238759843484716,1,2,False,True,False,False,0.05729301941851405,30000,0.974
737,48,35353,Medium,Medium-term,Retirement,222803,0.52,0.176765,0.22291021981573136,2,2,False,False,True,False,0.1586738060079981,70706,1.1913529999999999
738,59,35104,Low,Long-term,Education,168761,0.41000000000000003,0.17552,0.16884221310450326,3,1,True,False,False,False,0.2080101445239125,105312,1.0581040000000002
739,69,96293,Low,Medium-term,Wealth building,676514,0.31000000000000005,0.481465,0.6768395598282774,2,1,False,False,False,True,0.14233703958824206,192586,0.889293
740,60,140829,Medium,Medium-term,Education,507873,0.4,0.704145,0.5081174044715508,2,2,True,False,False,False,0.27729176388585336,281658,1.260829
741,18,56827,High,Medium-term,Home purchase,367092,0.8200000000000001,0.284135,0.3672686562236436,2,3,False,True,False,False,0.1548031556122171,113654,1.602827
742,25,55027,Medium,Short-term,Education,31341,0.75,0.275135,0.03135608227557455,1,2,True,False,False,False,1.7557512523531476,55027,1.0800269999999998
743,35,62008,Low,Medium-term,Wealth building,369698,0.65,0.31004,0.3698759103128605,2,1,False,False,False,True,0.16772608994368376,124016,0.957008
744,45,107037,High,Long-term,Education,215753,0.55,0.535185,0.21585682713385138,3,3,True,False,False,False,0.49610897646846164,321111,1.772037
745,52,37658,Low,Short-term,Wealth building,904230,0.48,0.18829,0.9046651439342324,1,1,False,False,False,True,0.04164648374860378,37658,0.681658
746,34,67452,Medium,Long-term,Home purchase,318474,0.6599999999999999,0.33726,0.3186272597119214,3,2,False,True,False,False,0.21179750937282163,202356,1.465452
747,47,97499,High,Long-term,Home purchase,783429,0.53,0.487495,0.7838060106911424,3,3,False,True,False,False,0.12445160952683651,292497,1.756499
748,33,76921,Low,Short-term,Home purchase,359903,0.6699999999999999,0.384605,0.36007619665058893,1,1,False,True,False,False,0.21372703200584603,76921,0.7779209999999999
749,35,65827,Medium,Long-term,Retirement,733776,0.65,0.329135,0.7341291161048464,3,2,False,False,True,False,0.08970993872789516,197481,1.460827
750,23,98767,Medium,Long-term,Home purchase,790427,0.77,0.493835,0.7908073783489858,3,2,False,True,False,False,0.12495398056999571,296301,1.529767
751,31,30000,Medium,Short-term,Education,358951,0.69,0.15,0.35912373851822726,1,2,True,False,False,False,0.08357686703756223,30000,1.037
752,24,84030,High,Long-term,Retirement,829745,0.76,0.42015,0.8301442994080153,3,3,False,False,True,False,0.1012720775659992,252090,1.81203
